"","satCleanRoom","satCleanBath","satCleanCommon","satFrontStaff","satDiningStaff","satHouseStaff","satValetStaff","satPerks","satRoomPrice","satDiningPrice","satWifiPrice","satParkingPrice","satCity","satCloseTransp","satCloseEvents","satPoints","satRecognition","satOverall","distanceTraveled","nightsStayed","visitPurpose","avgRoomSpendPerNight","avgFoodSpendPerNight","avgWifiSpendPerNight","eliteStatus"
"1018",4,5,3,3,4,5,4,5,5,4,5,5,4,4,4,4,4,5,1600,5,"Concert",159,18.62,5.99,"Silver"
"1019",4,4,5,5,5,6,4,4,3,4,3,4,3,5,4,3,4,5,372,8,"Vacation",156.5,24.29,4.21875,"Silver"
"1020",2,3,3,4,4,3,5,4,3,4,3,3,5,4,5,4,4,3,269,2,"OtherOrMixed",184,45.45,8.95,"NoStatus"
"1021",5,4,3,3,4,4,5,5,2,2,3,3,3,5,3,4,3,3,308,2,"Vacation",149,23.8,8.975,"NoStatus"
"1022",5,5,4,4,5,5,4,6,4,4,4,5,4,4,4,4,5,5,1630,3,"Conference",152.333333333333,13.38,4.3,"Silver"
"1023",5,5,2,6,5,4,6,7,5,3,4,3,5,4,7,4,5,5,96,4,"Business",154,5,2.4875,"Gold"
"1024",4,3,3,6,5,4,4,4,5,6,4,6,7,6,5,5,4,4,608,4,"Business",146.5,15,5.7125,"Gold"
"1025",2,4,4,4,5,4,5,4,3,5,3,4,3,4,5,3,4,3,211,3,"Concert",142.333333333333,43.77,6.63333333333333,"Silver"
"1026",4,5,4,3,4,6,3,5,2,2,5,4,4,4,5,5,5,4,793,18,"Concert",156.222222222222,39.69,5.08055555555556,"Silver"
"1027",4,5,5,6,6,4,4,5,6,5,5,5,4,3,4,4,4,5,161,6,"Vacation",152.333333333333,44.96,10.1333333333333,"Silver"
"1028",4,5,3,3,4,4,4,2,5,2,4,5,4,4,4,3,3,2,307,4,"SportsEvent",169,14.84,12.7,"NoStatus"
"1029",5,6,3,3,3,4,3,2,4,2,3,4,4,4,3,2,3,4,308,1,"SportsEvent",159,5,7.95,"NoStatus"
"1030",3,3,4,3,4,4,3,4,6,3,3,5,3,5,3,4,4,4,276,2,"Business",159,10,11.45,"Silver"
"1031",3,4,5,3,3,1,4,4,4,4,3,5,3,4,3,4,3,4,1185,8,"Vacation",150.25,23.06,4.84375,"NoStatus"
"1032",2,4,4,5,5,3,5,5,3,6,6,5,5,5,5,3,3,5,1109,1,"SportsEvent",149,10,0,"NoStatus"
"1033",4,3,3,3,4,5,5,3,3,3,4,3,4,2,4,3,4,5,123,4,"Vacation",161.5,41.85,4.975,"Silver"
"1034",4,4,4,4,4,4,6,3,3,5,2,3,4,4,4,3,2,3,532,1,"SportsEvent",189,82.41,7.95,"NoStatus"
"1035",3,4,3,4,4,5,4,5,6,2,4,4,4,5,6,3,3,4,99,1,"Vacation",159,12.62,5,"NoStatus"
"1036",3,4,2,3,3,5,2,4,3,5,3,4,4,5,4,4,4,5,181,1,"SportsEvent",149,80.32,12.95,"Silver"
"1037",4,5,4,4,5,4,3,4,1,4,2,5,5,4,6,4,3,4,184,3,"Conference",142.333333333333,37.75,5.96666666666667,"Silver"
"1038",4,4,4,5,4,3,3,4,6,4,4,4,5,5,4,4,2,3,81,2,"Concert",159,5,8.975,"NoStatus"
"1039",4,5,6,4,3,3,4,4,5,3,4,4,4,4,4,5,4,3,279,1,"Concert",169,38.95,7.95,"Gold"
"1040",3,3,4,3,4,5,3,5,3,3,3,3,3,6,4,4,3,2,787,5,"Conference",147,60.59,4.57,"Silver"
"1041",4,5,3,4,3,4,4,5,2,3,4,3,5,3,5,3,5,2,3855,1,"Conference",189,10,12.95,"Silver"
"1042",6,4,5,4,4,3,4,5,3,3,3,4,3,3,4,4,5,4,146,1,"Business",159,85.72,5,"Gold"
"1043",3,3,1,5,4,3,2,4,4,4,4,6,2,4,4,5,4,4,968,4,"Concert",146.5,49.4,6.9875,"Gold"
"1044",6,4,4,5,4,2,4,5,4,4,5,4,5,5,5,4,4,5,525,2,"Business",154,10,8.95,"Platinum"
"1045",3,5,5,4,3,4,4,4,4,3,4,5,3,2,4,3,2,4,237,2,"Conference",159,5,9.975,"NoStatus"
"1046",5,4,4,5,4,6,4,5,5,4,5,4,5,6,4,4,4,5,815,5,"OtherOrMixed",151,53.03,10.17,"Platinum"
"1047",4,4,4,3,4,4,4,5,5,3,4,3,4,5,7,4,2,3,1739,1,"Concert",169,34.24,7.95,"NoStatus"
"1048",5,5,5,5,3,3,5,4,4,3,5,2,5,3,5,5,5,4,684,2,"Conference",154,10,0,"Gold"
"1049",5,5,4,4,3,5,6,6,5,3,5,5,5,4,5,4,4,4,262,2,"Vacation",164,55.42,9.975,"Silver"
"1050",4,5,3,5,5,7,5,4,4,4,4,3,2,3,4,4,4,4,251,2,"Business",164,10,8.95,"Silver"
"1051",5,4,4,7,6,5,4,7,4,3,4,5,6,6,6,5,5,4,584,3,"Concert",152.333333333333,5,10.3,"Gold"
"1052",3,3,3,4,5,4,5,3,3,4,4,4,3,5,4,3,3,3,103,4,"OtherOrMixed",151.5,5,9.475,"NoStatus"
"1053",5,5,4,6,5,4,5,6,4,3,5,4,5,5,5,6,6,7,279,6,"Business",155.666666666667,44.82,2.48333333333333,"Platinum"
"1054",4,4,3,3,2,3,4,5,6,4,5,3,1,3,3,4,3,4,1611,2,"OtherOrMixed",154,10,12.95,"NoStatus"
"1055",5,4,3,3,3,7,5,3,4,2,3,4,3,5,4,3,4,3,219,3,"SportsEvent",169,19.33,7.65,"Gold"
"1056",5,4,3,4,4,4,5,5,3,4,3,5,4,5,5,4,4,5,557,6,"Concert",147.333333333333,21,7.625,"Gold"
"1057",3,4,4,2,4,5,5,4,3,3,3,2,4,2,3,3,3,3,1187,4,"SportsEvent",164,62.93,13.95,"NoStatus"
"1058",5,6,5,4,5,5,4,5,6,6,5,5,6,4,5,3,5,6,333,1,"Business",169,92.11,5,"Silver"
"1059",3,4,6,4,4,4,3,2,5,5,3,5,4,4,4,4,4,4,366,7,"SportsEvent",163.285714285714,7.12,5.4,"NoStatus"
"1060",3,3,4,2,2,3,3,4,4,4,4,4,3,4,3,4,5,4,502,2,"SportsEvent",149,10,9.975,"Silver"
"1061",4,4,4,2,3,4,4,4,4,2,4,3,2,3,2,3,5,3,249,3,"SportsEvent",175.666666666667,10,6.65,"NoStatus"
"1062",5,4,3,3,3,2,4,3,3,6,4,4,5,4,3,4,4,4,166,2,"SportsEvent",134,42.69,8.975,"NoStatus"
"1063",5,6,5,5,6,6,4,6,5,4,3,5,5,4,5,6,5,5,291,6,"Business",142.333333333333,61.15,7.625,"Platinum"
"1064",5,4,4,4,2,3,4,4,4,4,5,3,3,2,4,3,4,3,65,4,"OtherOrMixed",154,10,4.975,"NoStatus"
"1065",4,3,3,3,2,5,4,5,4,4,2,4,2,3,3,4,3,3,645,2,"SportsEvent",159,18.02,8.975,"NoStatus"
"1066",1,3,3,3,4,5,4,3,3,3,3,3,2,2,4,5,3,2,469,4,"SportsEvent",176.5,5,5.7125,"Silver"
"1067",5,6,4,5,5,4,5,4,5,5,4,5,4,5,5,4,4,6,573,9,"OtherOrMixed",140.111111111111,10,2.21111111111111,"Silver"
"1068",4,4,5,4,4,6,6,4,3,4,4,3,4,2,4,4,2,3,286,5,"Vacation",155,30.71,7.58,"NoStatus"
"1069",5,3,5,5,3,4,5,5,5,4,5,5,4,5,4,5,4,5,302,5,"Business",157,25.75,12.16,"Platinum"
"1070",4,6,3,5,3,5,2,5,4,4,7,7,4,3,3,6,5,6,4384,7,"Business",153.285714285714,68.37,6.24285714285714,"Platinum"
"1071",5,6,5,6,5,4,4,5,4,1,6,4,4,4,5,5,4,3,418,2,"OtherOrMixed",159,4.25,5,"Gold"
"1072",5,6,5,4,2,5,5,4,4,5,4,5,3,4,4,3,4,5,587,4,"Concert",169,63.63,6.4625,"NoStatus"
"1073",3,4,3,3,3,4,2,3,5,4,4,5,3,4,5,4,5,4,507,4,"Concert",164,20.12,10.9625,"NoStatus"
"1074",6,6,4,6,3,5,3,5,5,5,4,5,5,6,6,5,4,6,2864,3,"SportsEvent",159,20.78,11.6333333333333,"Platinum"
"1075",5,6,4,2,4,4,2,3,4,4,3,4,3,3,4,5,5,4,3093,9,"Concert",156.777777777778,13.58,8.97222222222222,"Silver"
"1076",4,5,5,4,4,1,5,4,2,3,5,4,3,6,3,3,4,3,161,2,"Business",134,12.95,3.975,"Silver"
"1077",4,6,4,3,3,5,4,4,4,4,5,4,2,4,3,4,4,4,527,3,"Vacation",145.666666666667,70.23,8.31666666666667,"Gold"
"1078",4,4,4,5,3,6,4,5,5,3,5,3,4,5,5,5,5,3,392,4,"Business",176.5,5,3.225,"Gold"
"1079",3,4,4,2,3,4,6,3,4,3,2,3,2,3,3,3,4,2,57,6,"Vacation",152.333333333333,12.08,2.15,"NoStatus"
"1080",4,3,2,4,5,6,3,4,5,4,3,5,2,5,4,5,2,3,754,2,"Concert",149,10,12.45,"NoStatus"
"1081",4,5,3,3,3,4,2,4,6,5,5,5,4,4,5,5,5,2,475,1,"Business",139,108.17,9.95,"Silver"
"1082",4,5,4,3,4,5,3,6,5,3,4,4,4,4,4,5,4,5,2506,11,"Vacation",142.636363636364,17.98,5.60454545454545,"Gold"
"1083",3,4,5,4,4,2,5,3,3,3,3,4,3,5,2,3,3,4,840,2,"SportsEvent",144,19.76,7.95,"NoStatus"
"1084",5,3,5,4,4,5,5,3,5,4,6,5,3,5,4,3,3,4,1526,3,"OtherOrMixed",152.333333333333,10,5.96666666666667,"NoStatus"
"1085",5,5,3,3,3,6,2,3,3,3,2,5,2,5,4,4,2,4,1053,7,"OtherOrMixed",151.857142857143,5,3.97142857142857,"NoStatus"
"1086",4,5,5,5,4,6,5,4,6,3,6,3,4,5,5,5,4,4,2540,2,"Conference",169,64.03,9.975,"Silver"
"1087",2,3,2,2,2,4,4,4,5,2,4,4,4,3,3,3,5,4,501,10,"Conference",156,1.43,9.375,"Silver"
"1088",2,2,4,3,3,5,4,3,4,3,4,4,3,5,4,4,3,3,417,2,"OtherOrMixed",149,52,0,"NoStatus"
"1089",5,5,3,4,3,4,3,2,3,6,4,6,5,5,4,3,2,4,257,2,"SportsEvent",164,56.53,0,"NoStatus"
"1090",4,5,6,5,5,5,2,4,2,3,5,6,5,5,5,3,3,5,1230,6,"SportsEvent",139,67.27,7.65,"Silver"
"1091",3,4,4,4,4,4,4,3,4,4,5,4,5,4,5,3,3,3,2898,4,"OtherOrMixed",149,19.08,9.475,"NoStatus"
"1092",4,5,4,4,5,5,6,4,5,3,2,2,4,3,5,4,5,3,71,1,"Business",139,77.82,5,"NoStatus"
"1093",6,6,2,5,3,5,4,5,3,6,5,4,5,5,4,4,4,7,467,2,"Vacation",149,14.33,8.95,"NoStatus"
"1094",3,4,3,3,5,4,3,4,6,4,3,4,3,3,4,3,4,5,298,2,"Vacation",174,10,9.975,"Silver"
"1095",4,4,6,3,4,3,4,4,2,3,4,3,3,3,4,3,3,4,44,3,"OtherOrMixed",149,72.04,12.95,"Silver"
"1096",4,3,4,3,3,4,5,5,4,4,5,3,4,5,3,4,2,4,535,2,"Vacation",149,5,4.975,"NoStatus"
"1097",5,5,4,3,4,6,3,4,3,1,3,4,3,2,3,2,3,3,238,12,"OtherOrMixed",165.666666666667,16.79,5.8,"NoStatus"
"1098",5,4,4,4,5,4,5,4,3,4,3,3,5,3,6,4,4,3,1769,13,"SportsEvent",155.923076923077,18.82,9.96538461538461,"Silver"
"1099",2,3,3,4,4,5,5,4,1,3,3,3,4,4,5,4,3,3,779,1,"SportsEvent",139,112.47,0,"Silver"
"1100",5,4,5,3,5,4,5,6,5,3,3,2,5,4,5,4,4,5,1369,3,"Vacation",145.666666666667,11.43,8.61666666666667,"Silver"
"1101",4,5,5,4,4,5,3,5,4,3,5,4,5,3,5,5,4,3,971,6,"Business",164,15.12,11.4583333333333,"Gold"
"1102",5,4,4,5,5,5,3,4,2,2,3,4,4,2,4,3,5,4,291,4,"SportsEvent",149,22.92,1.9875,"Silver"
"1103",4,5,4,4,4,4,4,4,4,3,4,3,4,2,3,4,4,4,3944,4,"OtherOrMixed",174,5,11.4625,"NoStatus"
"1104",5,5,3,3,2,3,2,4,4,3,6,5,5,5,5,5,2,4,946,3,"Conference",142.333333333333,53.67,4.3,"Silver"
"1105",3,4,4,3,1,3,3,3,2,2,3,4,4,3,5,3,2,2,2264,7,"SportsEvent",157.571428571429,16.17,8.37857142857143,"NoStatus"
"1106",6,4,5,5,4,4,5,7,2,5,5,6,5,4,4,6,6,6,1643,7,"Conference",130.428571428571,31.04,5.96428571428571,"Platinum"
"1107",5,4,5,3,2,4,6,3,4,2,3,3,4,3,5,4,4,3,107,3,"OtherOrMixed",152.333333333333,32.2,7.95,"Gold"
"1108",7,6,4,5,3,4,3,5,3,5,6,6,5,7,6,5,5,4,140,2,"Conference",174,10,8.95,"Gold"
"1109",5,3,3,4,3,3,4,5,3,4,6,5,4,3,5,5,6,5,519,4,"Conference",149,11.59,1.2375,"Gold"
"1110",6,5,4,5,3,5,3,6,4,5,4,5,4,5,5,6,5,6,781,5,"Conference",143,5,6.59,"Platinum"
"1111",4,6,4,5,5,5,3,4,2,3,6,5,4,3,4,5,5,4,289,5,"Business",159,26.66,1.59,"NoStatus"
"1112",3,5,3,6,4,4,3,7,5,4,6,4,4,4,6,6,4,5,618,1,"Business",159,10,14.95,"Platinum"
"1113",5,4,5,5,5,4,3,4,5,5,4,4,3,3,4,4,3,5,2458,4,"SportsEvent",154,45.48,6.4625,"NoStatus"
"1114",4,4,2,3,2,3,2,4,3,3,4,5,4,4,5,4,3,2,609,1,"Vacation",159,10,0,"Silver"
"1115",4,5,5,4,4,3,2,6,5,6,6,5,5,3,3,5,5,4,2321,4,"Vacation",166.5,13.86,3.725,"Silver"
"1116",4,4,4,2,4,3,4,4,4,3,4,3,4,4,4,5,5,4,177,2,"Vacation",149,97.7,12.45,"Platinum"
"1117",1,4,5,4,5,5,3,3,5,4,4,5,4,4,2,4,2,5,870,1,"OtherOrMixed",139,105.95,0,"Silver"
"1118",4,5,6,4,5,6,4,6,5,5,6,4,4,4,4,4,5,5,104,3,"Business",155.666666666667,43.22,9.96666666666667,"Platinum"
"1119",5,4,5,4,3,3,3,4,6,4,3,4,3,3,2,3,3,4,358,1,"SportsEvent",169,10,14.95,"Silver"
"1120",4,3,2,4,5,5,5,6,4,5,5,4,3,5,4,5,4,5,238,6,"Vacation",155.666666666667,8.27,4.14166666666667,"Silver"
"1121",4,2,4,3,3,4,2,5,3,4,5,5,3,4,3,5,4,3,996,5,"Business",149,5,8.15,"Gold"
"1122",3,5,2,4,4,5,4,4,3,3,5,5,4,3,5,4,2,3,419,3,"Conference",145.666666666667,0,1.65,"NoStatus"
"1123",5,5,6,5,4,3,3,4,3,5,5,5,5,6,6,5,5,6,655,7,"Vacation",154.714285714286,17.28,5.39285714285714,"Gold"
"1124",5,5,4,4,4,4,3,4,3,4,5,5,4,4,5,4,5,6,962,2,"Concert",174,16.3,9.95,"Silver"
"1125",6,5,4,5,3,4,4,4,3,4,3,2,3,3,5,4,4,2,545,5,"Business",143,46.43,5.16,"Silver"
"1126",5,5,6,3,3,6,5,5,3,2,3,3,3,4,4,5,4,4,1310,1,"Concert",169,5,9.95,"Gold"
"1127",2,4,5,5,4,4,5,4,4,2,4,4,4,5,6,4,5,3,1582,4,"SportsEvent",161.5,23.88,10.7125,"Platinum"
"1128",5,5,4,4,4,4,4,5,4,3,7,3,3,4,2,4,4,4,817,3,"Conference",169,70.84,5.3,"Gold"
"1129",3,2,4,5,4,5,3,3,4,5,4,4,4,4,5,4,3,5,670,4,"Vacation",144,29.58,10.7125,"Silver"
"1130",4,3,2,3,5,4,4,5,5,3,5,4,4,4,5,4,4,4,246,2,"Vacation",169,10,8.95,"NoStatus"
"1131",2,4,4,3,3,4,4,5,4,4,4,3,4,4,2,2,3,2,323,3,"Business",139,22.91,5.3,"Silver"
"1132",1,4,4,2,3,5,4,3,4,3,4,4,2,1,4,4,5,2,131,5,"Conference",171,7.08,8.18,"Silver"
"1133",5,5,5,4,5,4,3,5,4,5,2,5,6,5,5,4,4,5,630,2,"Vacation",129,5,4.975,"Gold"
"1134",4,4,3,4,3,5,4,5,3,4,4,4,4,4,5,4,4,2,624,2,"Concert",149,38.45,12.95,"Silver"
"1135",5,5,4,2,3,3,4,4,3,3,4,3,3,5,3,4,4,3,2558,8,"Business",161.5,11.59,3.225,"Silver"
"1136",5,5,5,6,5,5,4,6,5,6,6,6,5,5,5,6,4,6,304,2,"Business",159,15,7.45,"Silver"
"1137",5,6,3,5,5,5,4,5,6,5,6,6,4,6,6,4,3,4,6726,3,"Business",152.333333333333,14.17,8.28333333333333,"Gold"
"1138",4,4,3,4,2,4,2,2,3,4,2,4,3,4,5,3,4,5,1745,1,"Vacation",129,5,12.95,"NoStatus"
"1139",4,4,5,4,3,4,4,6,5,4,4,3,2,4,3,3,5,4,465,3,"Vacation",169,36.71,12.95,"Silver"
"1140",5,4,4,4,4,4,4,6,2,3,3,5,4,5,5,4,4,4,626,1,"SportsEvent",149,5,0,"Silver"
"1141",2,2,5,3,2,4,2,5,4,4,4,4,3,3,3,4,4,4,608,4,"Conference",151.5,26.61,6.4625,"Silver"
"1142",4,4,4,4,3,4,4,5,3,3,4,3,4,2,3,3,4,5,372,3,"Business",159,5,5.96666666666667,"Gold"
"1143",3,4,5,4,3,4,2,6,4,4,4,6,5,4,6,4,5,3,592,6,"Concert",145.666666666667,8.68,1.65,"Gold"
"1144",5,5,5,5,4,4,5,6,5,3,4,5,3,5,6,3,4,5,1786,2,"Business",164,5,7.475,"Silver"
"1145",5,6,4,7,4,4,6,6,4,4,4,6,6,6,6,6,5,4,301,15,"Business",144.333333333333,41.15,5.10333333333333,"Gold"
"1146",3,4,4,3,4,5,5,4,3,3,3,4,2,3,4,4,4,2,543,4,"Business",154,14.37,6.9625,"Silver"
"1147",5,4,6,5,3,5,4,5,2,4,7,4,4,4,4,5,4,6,188,6,"Conference",145.666666666667,41.26,5.63333333333333,"Platinum"
"1148",5,4,6,4,3,5,4,5,5,4,5,5,3,3,3,5,5,5,631,4,"Business",146.5,5,5,"Gold"
"1149",3,4,3,6,5,6,5,4,3,4,3,4,5,6,5,3,2,3,455,3,"OtherOrMixed",142.333333333333,88.76,10.3,"Silver"
"1150",5,4,4,5,3,5,2,3,4,5,5,6,7,4,4,4,3,3,532,5,"SportsEvent",151,10,7.55,"Silver"
"1151",1,3,3,2,3,4,4,2,6,1,5,4,2,3,3,2,2,2,1550,3,"Vacation",165.666666666667,40.87,8.3,"NoStatus"
"1152",5,6,4,4,3,4,3,3,2,4,3,5,4,5,5,3,3,5,532,9,"OtherOrMixed",145.666666666667,8.59,6.18888888888889,"Silver"
"1153",4,4,4,2,5,3,3,3,3,4,4,5,3,2,3,3,3,3,82,2,"Business",139,5,4.975,"NoStatus"
"1154",3,4,2,5,4,3,3,4,5,4,3,5,5,4,5,3,3,3,1566,8,"OtherOrMixed",150.25,14.13,7.85625,"NoStatus"
"1155",5,6,4,4,3,4,4,6,4,3,5,4,5,3,5,5,7,5,407,3,"Business",155.666666666667,64.87,10.9666666666667,"Platinum"
"1156",4,4,5,3,4,5,4,6,6,4,5,5,5,4,4,6,5,4,1056,7,"Conference",147.571428571429,15.79,6.81428571428571,"Platinum"
"1157",4,4,3,4,3,4,2,2,5,5,4,7,5,3,4,3,2,5,756,7,"Vacation",149,13.56,3.97142857142857,"NoStatus"
"1158",5,4,4,4,5,3,4,4,4,4,3,3,4,6,5,3,4,5,899,1,"SportsEvent",139,10,5,"NoStatus"
"1159",3,3,2,4,3,6,5,5,4,2,3,3,4,4,5,6,5,5,1126,2,"OtherOrMixed",159,5,13.95,"Silver"
"1160",4,2,2,4,4,5,4,5,4,4,5,4,6,3,4,5,5,3,39,1,"Business",159,10,0,"Gold"
"1161",3,3,4,2,2,3,6,5,3,4,3,2,3,1,3,3,2,4,260,2,"SportsEvent",149,31.63,14.95,"NoStatus"
"1162",3,4,4,4,4,2,3,4,4,5,5,5,4,4,4,4,5,1,897,2,"Conference",174,10,4.975,"Silver"
"1163",4,5,2,4,3,4,6,5,3,3,3,2,3,3,5,4,2,5,231,6,"SportsEvent",162.333333333333,63.63,10.6333333333333,"NoStatus"
"1164",5,5,3,4,3,4,2,4,6,4,4,5,5,3,4,6,2,4,287,4,"SportsEvent",154,24.63,10.2125,"NoStatus"
"1165",5,4,4,3,3,3,3,3,4,4,5,5,3,4,3,3,4,3,251,2,"SportsEvent",149,104.16,5,"NoStatus"
"1166",5,4,4,4,3,6,4,4,5,5,5,4,3,3,3,4,3,3,150,3,"OtherOrMixed",159,42.49,3.31666666666667,"Gold"
"1167",5,3,5,5,3,5,3,5,3,4,4,4,4,6,4,5,5,4,661,6,"Concert",149,14.28,4.63333333333333,"Platinum"
"1168",2,2,3,3,3,4,4,5,4,3,2,5,4,6,1,3,4,3,1745,4,"Conference",151.5,29.6,10.7125,"Gold"
"1169",4,5,2,6,4,6,4,6,4,3,4,4,6,5,5,5,5,5,336,3,"Business",129,12.33,3.31666666666667,"Platinum"
"1170",4,3,4,3,4,4,4,4,4,3,5,4,3,2,4,4,4,3,171,4,"Business",164,8.32,8.225,"NoStatus"
"1171",2,5,5,2,1,3,3,4,4,2,2,5,3,4,3,4,4,3,1497,3,"Concert",162.333333333333,28.83,6.95,"NoStatus"
"1172",5,4,1,5,4,3,3,5,3,5,3,4,3,5,4,5,4,5,909,5,"Business",155,19.03,5.17,"NoStatus"
"1173",5,5,3,4,3,6,4,4,2,5,3,4,4,3,3,3,3,3,2582,5,"Business",149,10,5.57,"Silver"
"1174",5,4,3,4,4,6,7,5,4,5,5,5,5,5,5,5,6,5,2889,3,"Business",142.333333333333,10,5,"Platinum"
"1175",3,5,4,3,3,5,5,3,3,3,3,4,4,5,4,4,4,6,840,2,"OtherOrMixed",159,5,7.95,"NoStatus"
"1176",6,4,4,5,6,7,3,6,4,5,5,5,5,4,6,4,6,6,1210,2,"Business",149,12.98,9.975,"Gold"
"1177",7,5,5,5,3,2,4,6,4,3,5,4,5,4,4,5,3,6,163,1,"Business",139,5,9.95,"Platinum"
"1178",3,3,3,3,3,4,4,4,4,4,4,3,3,2,3,5,4,2,622,2,"SportsEvent",174,13.64,4.975,"Silver"
"1179",3,3,5,5,4,5,4,5,4,4,7,4,5,5,6,4,4,4,227,6,"Business",165.666666666667,41.97,5.96666666666667,"Silver"
"1180",4,4,3,5,3,2,3,4,6,4,5,6,4,4,4,4,4,5,1285,2,"Business",134,24.35,4.975,"Gold"
"1181",5,5,4,4,4,5,5,4,4,5,4,3,5,6,5,5,4,5,1325,3,"Conference",165.666666666667,15,7.65,"NoStatus"
"1182",4,3,4,4,3,4,2,4,3,4,3,5,4,4,4,4,5,3,147,2,"Business",149,0,6.45,"Silver"
"1183",2,3,3,3,5,4,2,3,3,3,1,5,2,4,4,3,3,2,402,1,"SportsEvent",159,5,7.95,"NoStatus"
"1184",3,4,5,4,4,3,4,4,5,4,5,4,4,4,5,5,4,6,254,4,"OtherOrMixed",149,24.06,1.9875,"NoStatus"
"1185",6,7,4,4,2,4,3,5,6,4,4,6,4,5,5,4,3,5,322,3,"Concert",152.333333333333,16.67,10.9666666666667,"Gold"
"1186",3,4,3,5,3,6,3,5,4,4,4,6,3,6,4,5,3,5,1888,3,"Concert",152.333333333333,37.11,0,"Silver"
"1187",4,3,3,4,4,3,4,4,4,4,3,5,4,4,5,3,5,3,129,5,"SportsEvent",151,36.67,5.17,"Silver"
"1188",1,1,3,2,3,5,6,1,3,4,2,3,3,5,2,3,2,3,524,9,"SportsEvent",152.333333333333,19,4.63888888888889,"NoStatus"
"1189",4,5,3,3,2,3,2,4,2,3,4,5,3,4,5,5,3,4,1137,3,"Business",152.333333333333,21.51,2.65,"Gold"
"1190",6,7,4,5,3,5,4,3,3,3,4,4,5,4,5,2,4,3,127,7,"OtherOrMixed",146.142857142857,36.31,7.24285714285714,"NoStatus"
"1191",4,4,3,4,3,3,3,5,4,3,3,5,3,5,5,5,4,4,1600,2,"Business",149,22.67,12.95,"NoStatus"
"1192",4,5,4,4,3,3,4,5,5,4,4,4,4,3,4,5,3,3,1025,2,"Business",159,5.41,8.95,"Gold"
"1193",6,4,6,5,4,4,6,4,3,3,4,3,6,4,4,3,3,5,4918,1,"SportsEvent",159,34.57,0,"NoStatus"
"1194",4,2,3,3,3,5,2,3,4,4,5,5,4,4,3,4,3,3,2733,2,"Concert",159,10,8.975,"NoStatus"
"1195",2,3,3,3,4,5,3,2,5,2,4,4,3,2,4,3,3,5,2051,2,"SportsEvent",159,5,12.95,"NoStatus"
"1196",5,5,5,5,3,5,4,4,4,5,5,4,5,4,5,4,5,4,377,5,"Business",137,34.79,8.57,"Gold"
"1197",6,4,4,4,5,5,4,4,5,3,4,3,3,4,4,4,3,4,364,2,"SportsEvent",169,48.24,14.95,"NoStatus"
"1198",4,4,5,6,6,4,4,7,4,3,4,6,5,4,5,4,3,4,288,9,"OtherOrMixed",149,0,3.97777777777778,"Silver"
"1199",5,4,2,4,2,4,3,5,4,3,6,4,5,6,6,3,3,5,382,3,"Business",172.333333333333,5,1.65,"NoStatus"
"1200",4,5,4,5,4,3,4,3,4,5,4,5,5,5,4,4,4,4,969,2,"Conference",139,15,2.475,"Silver"
"1201",3,5,3,3,3,4,5,2,5,1,3,1,4,3,5,3,2,3,508,2,"SportsEvent",149,21.27,0,"NoStatus"
"1202",4,4,1,4,4,3,5,4,5,4,5,4,6,4,6,4,4,4,366,4,"Conference",146.5,53.06,9.4625,"Gold"
"1203",4,3,3,3,4,5,4,5,4,3,5,4,2,3,3,5,4,4,289,4,"Conference",161.5,5,4.475,"Gold"
"1204",4,4,4,4,3,5,4,4,5,2,4,4,4,3,4,4,4,4,834,2,"Business",169,6.37,5,"Silver"
"1205",4,4,4,6,3,4,3,7,6,4,6,6,4,4,6,5,4,5,381,4,"Business",134,21.4,8.725,"Platinum"
"1206",6,5,5,5,4,6,3,5,6,4,4,5,5,4,6,5,5,5,485,6,"Business",147.333333333333,15.51,2.975,"Silver"
"1207",5,5,6,6,7,6,4,6,5,6,5,7,4,5,5,6,7,6,962,2,"Business",149,10,3.975,"Platinum"
"1208",6,4,4,5,4,4,6,6,4,4,5,4,4,3,5,6,4,3,804,2,"Business",149,10,3.975,"Silver"
"1209",4,4,5,5,4,5,4,5,3,6,5,5,6,4,6,4,5,6,355,6,"Business",154,40.82,3.475,"Platinum"
"1210",4,4,2,4,3,3,4,4,4,3,3,3,4,3,6,5,5,2,166,10,"Vacation",168,28.22,11.855,"Gold"
"1211",3,4,4,3,5,5,3,4,5,5,6,5,3,5,3,4,6,3,487,1,"Conference",159,101.64,12.95,"Silver"
"1212",4,2,3,6,4,5,5,3,3,2,3,5,5,5,4,5,3,5,431,2,"SportsEvent",149,0,7.95,"NoStatus"
"1213",7,4,4,5,3,3,4,6,3,4,5,2,2,3,6,5,5,4,459,4,"Concert",161.5,31.27,3.725,"Platinum"
"1214",3,4,3,3,3,4,4,5,5,5,5,5,4,5,3,4,4,4,1833,5,"Conference",165,23.84,5,"Gold"
"1215",4,4,4,4,3,5,4,4,4,4,5,3,5,4,5,5,4,4,1009,6,"Vacation",140.666666666667,59.63,12.125,"NoStatus"
"1216",4,3,4,4,4,4,3,5,5,3,4,3,3,2,4,3,4,4,279,2,"Business",159,5,0,"NoStatus"
"1217",5,4,3,4,5,5,4,4,4,5,4,5,4,4,4,5,4,5,246,2,"Business",139,30.97,7.95,"Silver"
"1218",5,6,5,5,4,4,3,5,4,3,5,5,6,6,4,4,4,5,1501,4,"SportsEvent",154,28.47,6.9625,"Gold"
